gene_short_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,score
RhoGEF2,23.49058177336613,0.2082890345057387,0.3092047449054295,0.8457915762456754,0.39766902555275074,0.6506288888492094,0.4004782349013625
Prosbeta2,132.54081396866079,0.5730969496176728,0.23554752443399685,2.710257538339098,0.006723098302494251,0.03477775589859545,2.172430538616064
Prosalpha7,203.75044495689022,0.38197306435727874,0.1895446593512204,2.1884044400488634,0.028640155151141745,0.10823078772957322,1.5430246336720659
Pp4-19C,14.843012037485009,0.358006368174247,0.39317937640981393,1.2651572368912491,0.20581496840264069,0.4408415645329009,0.6865230432845942
amon,13.954518032158104,4.263420437355331,0.8968694303530261,4.862030253234963,1.1618785951042674e-06,2.15662064364006e-05,5.934839249080666
Orc6,12.203537571821979,0.43049733576581284,0.4503128151620842,1.4216146545108215,0.15513814817926125,0.3689513616513983,0.8092813968568213
Orc4,5.3867344440285025,0.015904772690258872,0.5136129237865588,0.05711736143265953,0.9544517065766411,0.9846639540875379,0.02024604118113593
Jon74E,224.41160547651856,-0.24155542119827578,0.6554549977300858,-1.9249687261489201,,,
EloB,58.995474382534304,-0.02045472207726251,0.22026434162571823,-0.10676378355655698,0.9149763797414523,0.9684026155366053,0.038590117168912495
eIF4G,40.66731464288078,0.20768629440118186,0.24998900500961332,0.9665938152933435,0.333747127580004,0.5883373691367161,0.47658246339971955
edl,133.844923956488,-1.1552902244039205,0.1969842455802874,-6.114547847098069,9.683111486800608e-10,3.575540422413288e-08,9.013985067855138
Mnt,21.321707407096387,0.5280384676924457,0.34060989164491906,1.929564529635373,0.05366081732288632,0.17431604766283426,1.2703427167532297
Dap160,17.451383093412243,0.23912091075922215,0.36904123800883126,0.888059136579918,0.3745089419678661,0.6286169578538277,0.42653780840259314
Chd3,1.7415318546303147,0.24539426953873333,0.798985679228157,1.069902708650987,0.28466310376076565,,0.5456688197217199
B4,41.23084825813065,-0.15011078920607498,0.27079344735583827,-0.6641337136112297,0.5066047340878064,0.7410669827681304,0.29533075615896315
Ac3,2.0739174222779795,3.1181204044089994,1.9298810117468623,2.0177895699385693,0.043613181607742066,,1.360382230128114
slmb,23.03425505087399,-0.19084123689615765,0.3031217910449158,-0.7857044842753306,0.4320406355018771,0.681487410055449,0.36447540377703347
fus,47.329980865669356,-1.2208306560591726,0.275406830694559,-4.774656951425939,1.800138447299134e-06,3.179786539732974e-05,5.744694092349009
Rbcn-3A,6.244228897171411,-0.061323694031253415,0.4962673022257633,-0.22693661496422168,0.820473030094671,0.9269245152926785,0.08593569014235387
Tal,70.68499553109633,-0.47941113130911495,0.2496086199351544,-2.180627886701824,0.02921095077715826,0.10955290129391282,1.5344543070951484
Es2,5.367363837882129,0.014847412706270522,0.5181756499060964,0.053174842273692,0.9575926002062518,0.9859993815828835,0.018819218597895662
CG3835,16.372547649306874,-1.2489800998651444,0.4302298888312529,-3.4293375662155907,0.0006050564815159687,0.0049241525142835335,3.2182040824289033
Ocrl,10.662151960698143,-0.41684128473904264,0.43587942102860555,-1.3910260494938886,0.16421752765572317,0.3815164601282415,0.7845804905910786
mip130,2.7507573820095765,0.32973315752260907,0.7590903760950125,1.2264961097610578,0.22001203837694605,,0.6575535552794272
Rbcn-3B,9.130916585660698,0.14695684536738282,0.45094157673443813,0.5258522358720387,0.598990877673816,0.804292973464532,0.2225797916442305
Edem1,2.5740208212359517,0.22230758270406,0.7859216954117223,0.9763656537278405,0.3288832955726877,,0.48295818436118376
eIF2B-epsilon,12.979769507451339,-0.1719150424147816,0.381944547996485,-0.6370845191792208,0.5240697917347608,0.7539503619499731,0.28061087304116317
CG14803,1.7169643744616963,0.13786803080915686,0.722795916399849,0.6285787356795691,0.5296248852067392,,0.2760316171218675
CG14805,13.035838925286379,-0.2693600434965116,0.3975361139562185,-0.9648576144245206,0.33461613369068743,0.5893507135765835,0.47545312313477794
CG14814,7.080515631095486,0.8592025963351017,0.6234228660850067,2.1514182237173993,0.031443204063009156,0.11573633224040804,1.5024732057628825
Pex5,7.086519354627015,-0.07604793410114175,0.47073788377212983,-0.2781569647047941,0.7808918688693942,0.9102232259346855,0.10740909929114119
Pgam5,24.635783445185638,0.07127099983160316,0.3039011715204241,0.29382850171271063,0.7688889547087643,0.9020833401365965,0.11413637780527414
trr,5.409240031192555,0.07819335562147522,0.5189130687369174,0.28593178655405815,0.7749303674898881,0.9059013083651085,0.11073731991115741
mRpL16,20.7088308325671,-0.1837468052322309,0.3960239430742396,-0.6712891651680393,0.5020363355977766,0.7380635835916488,0.2992648490331986
CG3857,2.387319792869477,-0.10805595149990331,0.6230250419342552,-0.45218836196358286,0.6511332915383361,,0.18633009921343205
CG3587,8.805720567064473,-0.39509536002577195,0.4779507710918212,-1.2960253162501096,0.19496676304623006,0.4265550800715188,0.7100394186678352
CG11596,10.8154951821428,0.24999190482487377,0.43921672098686987,0.8768170468112615,0.3805860184512224,0.633579889709445,0.41954717038692907
CG2865,114.38997381033948,-1.1162596194081185,0.223400791139914,-5.278487409251679,1.3025461434568614e-07,3.014091775959177e-06,6.885206882620587
CG3071,6.734820948454474,-0.9020426638882637,0.6616670227154937,-2.19425428270673,0.028217134107187947,0.10709860304652746,1.5494870977623334
CG2924,20.7090187902481,0.0904774551500783,0.3201789483346492,0.3625495144980685,0.7169414292957512,0.8771602753209561,0.1445163226762255
CG2918,81.12294563417187,1.1083442060176678,0.2345737716465836,5.025250535219369,5.02775738192456e-07,1.0176628673067816e-05,6.2986256876753455
CG3740,12.945156657034241,-0.29942296118323014,0.3954007083406062,-1.0675230536740157,0.2857357090933835,0.5397489231363995,0.5440354813774353
CG32809,2.536634188817346,-0.07101039180587997,0.6131060693040246,-0.2951764804453751,0.7678590678452131,,0.11471848266855976
CG17778,58.12205301771546,0.11454132632406064,0.6911413159880416,0.4878194040141232,,,
CG3156,1.7120040260435112,0.03815913468790892,0.6821930947882067,0.1780211786631453,0.8587063432340926,,0.06615532897109491
CG17896,77.47436717948798,-0.18136300433907604,0.24024973655953807,-0.8706875181674713,0.38392479556084513,0.6365430930937155,0.415753838318901
CG3630,1.8887252246115143,0.3536113643147033,0.9814525125937757,1.5254746762514289,0.12714074519035234,,0.8957152474351389
Nmd3,18.591687042593346,-0.6966100448414659,0.4113204291590788,-2.2025792264175883,0.027624419415672757,0.10530956594376732,1.5587068408079823
CG4406,24.004385839628828,-0.05057170906410756,0.3075953131544912,-0.20978824354748019,0.8338329491799112,0.9309212501136932,0.07892094758308459
Mct1,1.6620948400032776,-0.25111033410016975,0.69210955271708,-1.073835888670024,0.282896241727819,,0.5483728221001372
Ac78C,4.749709055124515,5.482595896140157,2.133919365372799,2.704676345600197,0.006837096886538149,0.03513184795436553,2.1651282657938693
vig,61.03347091916455,-0.12491494822454806,0.2411309814669101,-0.6001997127195267,0.5483731450918319,0.7710270934477944,0.2609238216141137
syd,5.681690554807626,-0.05253801318694014,0.5116214939987831,-0.19592550929062869,0.8446684706763435,0.936574886657336,0.07331371662218704
san,42.17743392244182,0.11212437758274978,0.2716095918856311,0.4944338493066088,0.6209998134100828,0.8194222970334146,0.2069085303145367
sip1,4.16127472775626,0.23743638816219326,0.6059578754954023,0.8556058247686202,0.3922158469988969,0.6451970627831313,0.40647486317935394
rasp,20.267222565297704,-0.3562464075819411,0.3285975961828868,-1.3696367562097371,0.1708003198204333,0.3915772193505443,0.7675113204378841
robl,202.05493098570165,-0.12301920502618881,0.261074075641334,-0.5603087149552582,0.5752688840314655,0.7878251758138376,0.24012911608208917
ird5,3.4817385494488247,-0.5199541805438816,0.7195367130467643,-1.5981281771625908,0.11001445389731392,0.2923483984612699,0.9585502527011449
aurB,26.357251551545595,1.7891407548520373,0.4312775962234239,4.5710957125382565,4.851806001932674e-06,7.568817363014971e-05,5.314096572598235
Hs2st,5.069773089160035,-0.17788257592030546,0.526572753519898,-0.6421237720644978,0.5207928220307901,0.7516307215255187,0.28333501018084356
gbb,11.734445059212561,-0.16531314474131825,0.4649750840505753,-0.5902062101443512,0.5550524091930046,0.7746630125890306,0.2556660079607153
foi,12.43467124267743,-0.20769557205803685,0.4005797029870674,-0.7532252611519481,0.4513145618930827,0.6954383157392268,0.34552065352220995
Fim,797.0250590676663,-1.4022846578223735,0.16191368102229065,-8.848359337570235,8.881528429191506e-19,1.0816766729025865e-16,18.051512289711866
drm,3.2188048346900233,0.44189508878866834,0.8212904063119331,1.5091778836338081,0.13125333047905474,0.3291765246335253,0.8818896678052472
dnt,3.6612873310407372,1.6064399667623548,0.9940254689010879,2.4747053236144825,0.013334614760630237,0.058736608926583195,1.8750195266369656
chico,7.4911529536901105,-0.10847077488143364,0.4618664219733532,-0.3939786130057686,0.6935968292511088,0.8651665781363843,0.1588929008863653
brk,2.408432551575968,-0.026380666295402717,0.6243951827239079,-0.11314444223131159,0.909916041381537,,0.04099867849965138
bbx,19.63834296762202,0.16510049282051334,0.3357198933433873,0.6446992359708028,0.5191221115403684,0.7503114091845174,0.28473047234355187
WASp,53.6949631570629,0.39398337327755645,0.28454769693457344,1.6538523103487797,0.09815752436391643,0.2693318316736395,1.008076403506892
trio,134.2596544786413,-1.1850519004794429,0.20306961103438062,-6.092478795349848,1.1117557456364562e-09,4.04597208873467e-08,8.953990617407015
Srp54,31.99026240343965,-0.14363228086161997,0.2747209233987562,-0.6283653800933964,0.5297646107753806,0.7577806055707521,0.2759170567188736
Sox100B,62.894735641912824,-1.4047047535747301,0.25505499336266485,-5.808625923088856,6.298764623851412e-09,1.9696407215665092e-07,8.200744620332845
Sodh-1,32.626728165305074,2.8375889171823165,0.5681973103573649,5.407819475357341,6.379667860520869e-08,1.5852825024085023e-06,7.195201931012041
Sir2,49.521490528900394,-0.03642402221042778,0.30091789253117035,-0.1542420912190684,0.8774188552736172,0.9519365020254598,0.056793037068866924
Plap,9.064468478583104,0.0991069420394282,0.446455743523571,0.356907825171264,0.7211608113366412,0.879686935916177,0.14196788134324131
Picot,48.77500990523762,2.1854823235647864,0.3281314190001312,6.931049797123179,4.177289612141395e-12,2.3965904535112035e-10,11.3791054139868
Npc1a,33.29328757514876,-0.490632982622732,0.2665308823930467,-2.1227017614341044,0.033778851323304916,0.12200457122080267,1.4713551230430504
NK7.1,27.676562386840466,-0.3677677074674697,0.2935390677960674,-1.5098913099736788,0.13107116044229247,0.3291765246335253,0.8824928555150492
Mkk4,22.89401489457353,-0.1755239716373265,0.3041562486115105,-0.7223628124216757,0.47007144410660706,0.7109446546814959,0.32783613052544003
Mekk1,10.085988569663584,-0.3502725168077926,0.44929522300117464,-1.1827729848097648,0.23689912992877138,0.48202584260362724,0.625436534329271
MED6,21.15475128241632,0.4057581346039435,0.33248224629482476,1.5403174475225578,0.1234829928916813,0.3156181651892679,0.9083928529460952
Mcm3,3.331800218806691,0.5670540789205042,0.8248905194377172,1.692620555455396,0.09052771586926035,0.2547399284817209,1.0432184372997868
Hop,134.5417540027037,0.33476482097825966,0.1529471573273935,2.3137968394830155,0.020678868824456853,0.08350942837660237,1.6844732217063711
CG11418,11.844112200047116,0.06446269117016594,0.4099109254050461,0.2354862387139417,0.8138313584955834,0.925304765028515,0.08946557995433649
Tsp2A,199.76778300126043,1.6478778872197886,0.5959021829560461,3.4655446210571896,0.0005291587105857299,0.004420481069658407,3.2764140504716
CG11412,22.125930404586814,-0.18523536139965507,0.31478315572056276,-0.7453001921772785,0.4560902649775649,0.6977533180814894,0.34094919746229635
CG11417,10.728439572339061,-0.6159108103543147,0.5847136006168234,-1.7639824241579805,0.07773493834183048,0.22846568245935106,1.1093837415768844
CG12773,9.858575423668697,-0.25575662518355663,0.4284833776402738,-0.9003899644719509,0.3679127595243499,0.6228616588746091,0.4342551502093033
E2f2,23.332329963400287,0.1711918486002919,0.3100636545837618,0.6959103757572476,0.486484959032808,0.7254948626435559,0.31293058254883216
Dlc90F,489.83902255303605,-0.14853085850302145,0.15416473495595692,-1.0161037455352842,0.30957998562832156,0.5649590589463218,0.5092271242557669
Bin1,102.28744860750342,0.4868820107961021,0.20004425350856966,2.647084122806366,0.008118915355218232,0.04028699813861685,2.0905019863631855
Sec13,50.55408956893229,0.1666965162573374,0.2822148143093266,0.7167334862423725,0.47353855964741487,0.7144008313130713,0.32464465116912333
dlt,2.3727321424993306,-0.10502963529229148,0.6281350982454013,-0.44466126019175917,0.6565645693604079,,0.18272255710231716
Neos,19.81584507713489,0.599511098200456,0.3689081832513847,2.063882721352689,0.03902883737949833,0.13656158724217612,1.4086143856182853
flfl,24.47623852659249,0.07295388088383237,0.3031548568341481,0.3009946215652592,0.763418595832823,0.8993130650384281,0.11723726543850552
EfTuM,66.65901648511344,-0.6806914925276507,0.263063497587213,-2.9090411271877605,0.003625391639510839,0.020955427778088464,2.440645071109222
Dph5,51.55378098648051,-0.6251553495627996,0.33457094740300847,-2.2666752022425354,0.023410074348689094,0.09184890496958903,1.630597207013579
fws,11.653072657870739,0.22054128591603234,0.4300185994168068,0.7821588068278308,0.4341212499839546,0.6830620392993231,0.3623889551774315
Cpsf160,3.9831639044746496,0.05040618485867734,0.5605171195541019,0.19057142186141057,0.8488613818665576,0.9384306492227742,0.07116322377909125
Slip1,33.61433519917006,0.1687168334868885,0.3233903202378553,0.6716368457816926,0.5018149155331664,0.7378943324785514,0.29945643421814316
Drep-1,10.714782480031786,0.22952924522781154,0.4340372835171949,0.8116792646230548,0.41697569544552393,0.6686637278315609,0.3798892583152381
RpL10,14676.679548715516,-0.5384495916982239,0.12957336072048334,-4.164787937550009,3.116420947337137e-05,0.0003842663271121564,4.50634388515918
PRL-1,111.93656517403214,0.1546815335779983,0.17996285382618185,0.931545806548882,0.3515713013420215,0.6062181115181098,0.45398658347735266
Flo1,45.86014095873769,-0.838027332078629,0.2551108412415901,-3.6117355895881347,0.00030415459716063686,0.002807767571129177,3.516905614984689
Dbp80,76.53229770247503,0.2047100715996275,0.2067419342293281,1.0991910950448365,0.2716847221130829,0.5230269941511431,0.5659347829606094
DIP2,16.33467883751908,0.03639190832843107,0.34886881977561035,0.1392923156929675,0.8892191618761482,0.9585310181738873,0.05099118721527739
DIP1,34.38060113974237,-0.2563231584371482,0.26851235487071684,-1.1310965339958827,0.2580144629723531,0.5082679914739147,0.5883559490250028
Crk,86.84288428536544,0.09463262388300572,0.19759304139169384,0.527448209164002,0.5978823728444294,0.8032706468523377,0.22338425054246117
Clc,248.3482586193059,0.5862415446464532,0.12858193303392979,4.709256585518599,2.4862193091098154e-06,4.2406227134742845e-05,5.604460564940015
AP-1mu,32.870953153046784,0.5534204590120516,0.301057005165519,2.1825495205202743,0.02906900066966349,0.10920613000533845,1.5365698980923421
stan,2.225293711230415,3.4369866180726385,1.9468841204654932,2.079673163833726,0.03755552117820029,,1.4253262067034536
Pcd,9.499605422467228,-0.3393099082041529,0.4733303702971556,-1.1393759371516514,0.25454638792031614,0.5039829067028214,0.5942330613349714
p38b,13.292474623288099,0.022023346558130374,0.3874004922873043,0.08033922493088629,0.9359674620382136,0.975093430801723,0.028739248807706022
kin17,29.2401769396556,0.373715043813314,0.288600338483325,1.5529085433699297,0.12044498546456932,0.3105977299758693,0.91921127644937
Kap-alpha1,41.67511533526993,-0.5887177149067457,0.25414699171255667,-2.6130942886214994,0.008972654428365775,0.04343665763020586,2.047079058287567
Taf7,8.692284163068559,0.13724134073748134,0.4488455852515913,0.49191088752258927,0.6227823412232795,0.8198343487955062,0.20566371019835103
agt,12.298822962319576,-0.36734224108804386,0.43450692312645894,-1.2459167831660756,0.2127949478554264,0.4502354550479641,0.6720386872066704
Ts,18.470137948720527,1.2645218513338998,0.4393468421151105,3.3973500349158905,0.0006804187080662626,0.00539208524131963,3.167223753997963
Trn,21.689408743369047,0.21910166008028495,0.3334604193698549,0.8543598812307441,0.3929056176648136,0.6457123022252198,0.4057117617115118
NitFhit,16.80212565037147,-0.5672824490410087,0.386428926047845,-1.9139192987605291,0.05563046809709995,0.1789701051560372,1.2546872857156126
NTPase,81.92331893250294,0.4887341102971149,0.2691400885043389,2.109503625899779,0.03490113337274701,0.1248884885946442,1.4571604696156686
Mat1,45.134052291383156,0.025200985945366478,0.2516551150582676,0.11630602430300942,0.90741001131382,0.9654555805306769,0.04219643353995592
Irp-1B,11.8856212724049,-0.893911438877145,0.5167514177916567,-2.390061256099816,0.016845562898735338,0.07104611035420456,1.773514472380684
Irp-1A,21.319662585459128,-0.06924022014633127,0.3223847902485124,-0.27945409823355466,0.7798963595832918,0.9099227778533129,0.10796310686293731
CG2701,5.9827788494417815,0.19048867520650842,0.5249369705130218,0.6756505027944945,0.49926256891158005,0.7367282862313805,0.3016709929765747
CG2712,3.377174714102366,-0.007443420237779743,0.5907757564623197,-0.031473351051755125,0.9748920443930675,0.9921794714205463,0.011043473655501021
Syx4,2.8714573191321753,0.0008811861135996886,0.640079353678678,0.0018985267037971085,0.9984851957647627,,0.000658369897270097
CG4293,9.05873390446192,0.0012371291694259373,0.43306825589080356,0.002594538988130639,0.9979298597215404,0.9990944790768154,0.0008999823663117603
CG11448,9.256331145898997,-0.18732937263269728,0.4504931814120466,-0.6668179850616323,0.5048884032514316,0.7402029120566593,0.2968046044713809
CG3719,384.4855754566883,0.06189952091409517,0.20253639817848182,0.33703184347224785,0.7360928953659948,0.8879350301689347,0.13306737397904495
ssx,16.28242876903137,0.4405582288637859,0.440500098675929,1.4608048074301243,0.14406901615094908,0.3509217930245223,0.8414294096198784
CG2694,6.466253718645381,0.44363209448229907,0.5745165488985475,1.3945294459251063,0.16315778393328695,0.3808578229366942,0.7873922020561013
CG2658,4.315797737153981,-0.28155137215775267,0.5797221209623815,-0.9885759845967199,0.32287064088883544,0.5784175455613666,0.49097144423544237
Csat,5.389342708301666,-0.04741814037465466,0.5172240727407511,-0.17765511207175488,0.8589938397379063,0.9439709411644926,0.06600995069428449
CG2680,5.2964711424140285,-0.5214545696307548,0.6028525867780447,-1.5668362391463226,0.11715297437251772,0.3052905351099385,0.9312466807147061
eIF2B-beta,40.63020023059052,0.06897854771940914,0.2548601528413955,0.3166656319297952,0.751497329414596,0.894694688328883,0.12407255842047318
CG2681,3.722116818274204,-0.07048378324101548,0.6178083111850586,-0.29660869290635683,0.766765273412471,0.9015725826608018,0.11533756442576162
CG2685,5.6857180212081575,0.19824761501020438,0.5453495620785338,0.7059966078702015,0.4801902469491941,0.7202853704237911,0.3185866650602527
Bem46,15.33374780191117,0.06959267695879359,0.3565384854969081,0.2653599013564035,0.7907322232382166,0.9148003535789458,0.10197056284737088
Ant2,12.01087216287599,0.4987226790008978,0.4962487747196761,1.56470120011784,0.11765298696706239,0.30635672750388115,0.9293970425054204
und,131.9832943201302,-0.7537957706317054,0.17920097488436446,-4.431271853990851,9.36788947585882e-06,0.00013408636853899365,5.028358241794338
az2,3.4051323215896496,0.06697969739841017,0.5948165953502353,0.26212053274007935,0.7932285172301582,0.9155263283759616,0.10060168093537983
ari-2,14.335522940650705,0.4806294815046235,0.40535448404506097,1.6241223842154207,0.1043496915436367,0.2817563433278592,0.9815088303656041
RpL31,4182.936908392122,-0.6785102162632601,0.18784341598238097,-3.81329993180307,0.00013712353472206736,0.0013998699677067524,3.8628880001867536
CG4585,43.03732198534766,0.2761038201149795,0.2722256215276442,1.2069945365326604,0.22743424803705792,0.4699295428620358,0.6431441367741488
CG4882,19.387000350080825,0.14479334000109967,0.38217011265561845,0.5368506231908052,0.591370800373678,0.7984042243117057,0.2281401230795251
Thiolase,94.77660460309616,-0.23245369404154376,0.2726445661102938,-1.0182153811266454,0.3085756114151218,0.5634759240001181,0.5106384018191794
SuUR,6.162667652833752,-0.40501357304270286,0.5394647785871072,-1.3047834893124644,0.19196658276900147,0.42296779975350834,0.7167743659951095
Ip259,1226.0975901826926,-0.8789073712763877,0.16734691777841554,-5.464933510781814,4.6308034464712806e-08,1.208535245315926e-06,7.334343652157583
Fpps,16.62977499069789,-0.4382466243335807,0.3844880039712887,-1.5301613049351732,0.1259768067571784,0.3202081448029617,0.8997094042835978
rush,173.93469253874602,-0.7070079269231221,0.16906676771324142,-4.392610220003721,1.1199781765854347e-05,0.00015549777003712176,4.950790439723445
CG12179,2.7156538059939765,0.22470622817403638,0.6938807293034396,0.8840550778282427,0.3766664814414109,,0.42404302479994077
Mur2B,4.361663904354705,-1.3661967869404283,0.8735830907236546,-2.521568486639139,0.011683293002745877,0.053323747550994,1.9324347315937451
inc,17.342572643292236,0.14126416935545116,0.35313258702006634,0.5400359235043062,0.5891722585297737,0.7974639344216188,0.22975771032071182
Cyp6g1,24.97379395202281,-0.09257760771947676,0.6759551209764885,-0.5079046118733743,0.6115202402707807,0.8127845123415202,0.21358916398756528
CycT,17.351438859201135,-0.03670895354787328,0.36049199168153667,-0.1421585123321179,0.8869548012635835,0.956687419262243,0.05209851101603247
CREG,9.167960733525018,-0.03831123434379896,0.5598924468368353,-0.15003076122481201,0.8807403459807468,0.9541610573263146,0.05515210853305918
Bub3,78.42079472251875,1.0460690929389531,0.2099793471135761,5.244595459620736,1.5662559790632386e-07,3.541677200865473e-06,6.80513725810843
Bap60,36.80612371930228,0.2596456394476992,0.38238099904364276,0.948505089354226,0.3428723831379552,0.5981840533698494,0.46486749398627053
slv,18.083574620332197,0.17755998541289006,0.34227697649317607,0.6863475052921213,0.49249399896477564,0.7319403427132247,0.30759905700872875
fidipidine,11.470121590498497,-0.17345060083167155,0.4538929775902616,-0.6186389071627164,0.5361542647290778,0.762857738419606,0.2707102351553193
unc-119,27.766932704804287,0.6526200027981444,0.32190895948533393,2.41975017537523,0.015531173197086513,0.0667186908008506,1.8087957372027665
CG4101,159.81817746873705,-0.8059764952233583,0.20894923136292187,-4.122576261549603,3.7465851475779175e-05,0.00044611996731536716,4.42636439286622
SF1,23.813774780694835,0.3142473785538649,0.3221438299171702,1.2324817153010132,0.21776919275117523,0.45699931562232726,0.6620035587606781
Pli,19.81968495024982,0.17891341852814038,0.33663706397300724,0.6970640212883623,0.4857627290351917,0.7250408223956785,0.3135758102293376
Int6,254.448415921472,-0.24042549041405784,0.2622226948687448,-1.0807345623823652,0.27981520415464256,0.5330617857413635,0.5531286911984936
Gyk,17.144143082811304,-0.07170746628786169,0.3400479364584697,-0.28219618509461997,0.7777930833558964,0.9080793112439678,0.10913592320157474
Faf,36.618792961086676,-0.009471766736213636,0.26049099895581795,-0.047586061593730085,0.9620461406821084,0.9883657286943348,0.016804098270828752
Torsin,76.17996084973097,-0.18165990837953983,0.20324406272694587,-0.9893904208178625,0.3224721594658465,0.5781512735051411,0.49150777409003754
CG16989,8.407792672723636,-0.18792206476911769,0.46289528669662017,-0.6667317546405765,0.5049434915491798,0.7402029120566593,0.2967572212507153
CG4025,142.0509960792019,-0.7078438157666462,0.1834227379332004,-4.08700183493442,4.369836645248706e-05,0.0005159082651584442,4.359534797673306
Sik2,1.9100844037019795,0.5400802103901166,1.21500981683694,1.873138387860793,0.0610492776080872,,1.2143194706654978
CG4281,14.169694467861294,0.04962314455860696,0.36979518251841614,0.18617324571730076,0.8523089039771401,0.94013468289811,0.06940297450713762
CG4199,12.279651539620597,0.05573902995500845,0.572159325857559,0.2106615745247135,0.8331513607700564,0.9308742601012532,0.07927609201972732
CG4045,70.05894941317493,-0.1310718250768971,0.23862313886455283,-0.6341145105035073,0.5260060936615009,0.7553856645010631,0.27900922461387473
CG4061,7.933106414867199,0.12248322882722341,0.49201017601096453,0.43913591099361515,0.6605630597705019,0.8443433549856056,0.1800857167275628
moody,120.9274397435772,-0.9456151613208714,0.26104222228415297,-3.958528088827353,7.541307335470675e-05,0.0008309802463942449,4.122553359784756
CG4313,3.3100874232952084,0.29029068346870185,0.681904530925617,1.0583217127305429,0.28990879729254093,0.5439315867040052,0.5377386057638806
CG13366,54.76364825191155,0.675078871489872,0.2331426587434605,3.183902701693555,0.0014530384445455107,0.010140102158551378,2.8377228949703217
CG13367,20.41430542232758,-0.058422469483928006,0.3513183765659499,-0.2270979056484247,0.8203476125589038,0.9269245152926785,0.0860020814863043
CG17829,17.65016423543314,0.5376306198396785,0.391930178197045,1.8193525292922916,0.06885766408191814,0.2092862977481067,1.1620477143287082
SkpA,554.9298756165232,0.2904715809627913,0.23527066904104074,1.4080343640708104,0.15912089468473845,0.3748579246594097,0.7982727879809525
Roc1a,208.41174416169991,0.318193451470202,0.15920497416717028,2.1221517236839462,0.03382499906221076,0.12210771892348782,1.47076220677104
Hmt4-20,13.751690013339916,0.4601238251078734,0.40654198312450784,1.560783517342892,0.11857483773993235,0.3074459363837023,0.9260074609725297
CG13369,26.268047799832598,-1.2709203811445338,0.4963780711139416,-3.160530909111612,0.0015748189519668404,0.010838659294195927,2.8027693673863205
DAAM,10.50732230937984,0.024198416689545216,0.4086519930705852,0.08736434939156887,0.9303819060588308,0.9722669161795799,0.03133874429768282
CycK,29.249397149883503,0.4896580308612341,0.3020349828920219,1.9470368081033327,0.05153032197235606,0.16929649556653847,1.2879371439666234
CkIIalpha-i3,20.688385354751624,-0.07995312646762842,0.3728541125202605,-0.30306175869589524,0.7618427965998615,0.897915667361987,0.1181346344512476
CaBP1,82.15888524052578,0.280003405851603,0.1983807675070208,1.5499560723111818,0.12115205979913911,0.3118418980814326,0.916669197689947
cry,44.25067321302403,-0.4206878213931044,0.26147649741876805,-1.8604832175456842,0.06281719067950225,0.19465433123911427,1.2019214900908377
CG3558,10.669771035181933,-0.36087629169442187,0.4269514201438571,-1.2342618849224694,0.21710533383635489,0.45605768830975624,0.6633295066826561
scf,10.260105126736438,0.11727097885477143,0.43056561826806633,0.4237332855404926,0.6717603373429922,0.8490339398029327,0.17278564172921734
CG3164,193.42285228100226,-0.08898487171734003,0.24876945527714156,-0.41948236838967534,0.6748636377985731,0.850971550830604,0.17078397136796383
MFS18,27.20216017736425,0.23157722824800295,0.28868470210012387,0.9775360155678386,0.32830385655591376,0.5829745886969118,0.4837240156224262
CG3814,637.4603740616918,0.8970666048726744,0.38118472521738517,2.8708700806510725,0.004093437258020529,0.02328416479484332,2.3879118618529716
ZnT41F,22.395438763023485,-0.41754437861231103,0.33306748072986436,-1.5768130658062725,0.1148385443484303,0.3007201715831019,0.9399123210993467
CG5885,181.3658114068077,0.4347456727808175,0.13905942399566162,3.263114569517236,0.001101949619816895,0.008077860887823531,2.957838260598277
CG8083,8.616291785743767,0.4587570654190223,1.2717855510779632,2.0177694235331463,0.04361528072621171,0.1496674635696301,1.3603613278779996
CG13920,15.638987943520535,-0.7478510524046362,0.400463977949665,-2.370371367701216,0.017770226194893917,0.07444834655700276,1.75030704408164
Bap55,70.03919520403996,0.9327236676471665,0.20980025681017483,4.71889271490088,2.3713183054031753e-06,4.0746761574526837e-05,5.625010146147588
Ate1,37.271225822916,0.23297896195809595,0.259617525264995,1.0543645563758686,0.29171604302048404,0.5455530093341057,0.535039686052492
beta'COP,46.081841056668566,0.09468931341121276,0.2300413652049898,0.46884665437034273,0.6391792492941792,0.8303110682260838,0.19437733266671234
alphaCOP,19.49554241988998,0.017183092434749206,0.343298116315009,0.06525510512055466,0.9479708870391511,0.9813332972843982,0.02320499999568287
unc-13,4.9396223574125875,-0.0740494506846082,0.5315316565971784,-0.2780546987730388,0.7809703700618116,0.9102232259346855,0.10736544289959961
pon,12.241294541963482,1.38781160350356,0.5490689410409347,3.136028193492212,0.001712527396524886,0.01158710057180873,2.7663624720606994
PlexB,1.8449886190611156,-0.009527011401424436,0.6571068975495854,-0.04447309161650402,0.9645273005278081,,0.01568547532877225
PlexA,11.723234870282559,0.17864185593404988,0.4147663624819646,0.6448051039434605,0.5190534939621906,0.7503114091845174,0.2847878811970245
mtm,36.9624408903724,0.33746378294118995,0.28294923920772136,1.4295412540689862,0.15284872652190354,0.3652584714337536,0.8157381753010855
